receipt_no,trx_date,product_name,qty,subtotal,payment_method
DOM-VAR-202506-0626,"2025-06-16 12:54:00","Al Fresco Nachos",1,30000,CASH
DOM-VAR-202506-0627,"2025-06-07 11:45:00","DOM's Original",2,51000,CASH
DOM-VAR-202506-0628,"2025-06-16 18:20:00","Scottish Latte",3,97000,CASH
DOM-VAR-202506-0628,"2025-06-16 18:20:00","Espresso On The Rock",3,76500,CASH
DOM-VAR-202506-0629,"2025-06-23 11:33:00","Ham Spaghetti Brulee",1,38500,QRIS
DOM-VAR-202506-0629,"2025-06-23 11:33:00","Roti Bakar",3,60000,QRIS
DOM-VAR-202506-0630,"2025-06-19 11:11:00",Lotus,2,77000,DEBIT
DOM-VAR-202506-0631,"2025-06-05 17:55:00","Red Velvet",3,85500,QRIS
DOM-VAR-202506-0632,"2025-06-22 12:16:00","Bang Nana Yoghurt",3,120000,DEBIT
DOM-VAR-202506-0632,"2025-06-22 12:16:00","Taro Latte With Egg Pudding",1,32500,DEBIT
DOM-VAR-202506-0633,"2025-06-28 11:22:00",Americano,2,40000,DEBIT
DOM-VAR-202506-0634,"2025-06-11 13:22:00","Salted Caramel Macchiato",2,74000,CASH
DOM-VAR-202506-0635,"2025-06-08 21:03:00","Al Fresco Nachos",1,30000,CASH
DOM-VAR-202506-0635,"2025-06-08 21:03:00","Scottish Latte",1,32500,CASH
DOM-VAR-202506-0636,"2025-06-22 11:44:00","DOMS Wings",2,60000,DEBIT
DOM-VAR-202506-0637,"2025-06-20 20:02:00","Double Shaken Espresso",3,88000,DEBIT
DOM-VAR-202506-0637,"2025-06-20 20:02:00",Saltovino,2,68000,DEBIT
DOM-VAR-202506-0638,"2025-06-04 15:51:00","Mayo Karaage Rice",1,40000,DEBIT
DOM-VAR-202506-0638,"2025-06-04 15:51:00","Taro Latte With Egg Pudding",1,32500,DEBIT
DOM-VAR-202506-0639,"2025-06-12 17:37:00","Hazelnut Latte",2,65000,QRIS
DOM-VAR-202506-0639,"2025-06-12 17:37:00","DOMS Wings",2,60000,QRIS
DOM-VAR-202506-0640,"2025-06-05 20:06:00","Caramel Latte",1,32500,CASH
DOM-VAR-202506-0641,"2025-06-19 12:49:00","Kopi Latte",2,51000,CASH
DOM-VAR-202506-0641,"2025-06-19 12:49:00","Spaghetti Bolognese",3,97000,CASH
DOM-VAR-202506-0642,"2025-06-14 12:15:00","Al Fresco Nachos",3,90000,DEBIT
DOM-VAR-202506-0643,"2025-06-05 17:49:00","Caramel Latte",1,32500,CASH
DOM-VAR-202506-0643,"2025-06-05 17:49:00","Hazelnut Latte",3,97000,CASH
DOM-VAR-202506-0644,"2025-06-23 18:06:00","Kopi Latte",1,25500,DEBIT
DOM-VAR-202506-0644,"2025-06-23 18:06:00","Salted Caramel Macchiato",3,111000,DEBIT
DOM-VAR-202506-0645,"2025-06-19 21:54:00","Scottish Latte",1,32500,QRIS
DOM-VAR-202506-0646,"2025-06-21 18:57:00","Lychee Tea",2,51000,CASH
DOM-VAR-202506-0646,"2025-06-21 18:57:00",Saltovino,2,68000,CASH
DOM-VAR-202506-0647,"2025-06-23 10:02:00","Salted Caramel Macchiato",1,37000,CASH
DOM-VAR-202506-0648,"2025-06-26 09:51:00","Espresso On The Rock",3,76500,CASH
DOM-VAR-202506-0648,"2025-06-26 09:51:00",Saltovino,2,68000,CASH
DOM-VAR-202506-0649,"2025-06-28 10:48:00",Muppet,1,38500,CASH
DOM-VAR-202506-0650,"2025-06-28 17:17:00","Sunset Sangria",3,95000,DEBIT
DOM-VAR-202506-0651,"2025-06-18 12:36:00","Sunset Sangria",2,63500,QRIS
DOM-VAR-202506-0651,"2025-06-18 12:36:00","Salted Egg Pop Chicken",3,136500,QRIS
DOM-VAR-202506-0652,"2025-06-20 17:30:00","Caramel Latte",1,32500,CASH
DOM-VAR-202506-0652,"2025-06-20 17:30:00","DOM's Original",2,51000,CASH
DOM-VAR-202506-0653,"2025-06-17 17:07:00","Churro Bites",1,25500,CASH
DOM-VAR-202506-0653,"2025-06-17 17:07:00","Sunset Sangria",1,32000,CASH
DOM-VAR-202506-0654,"2025-06-02 20:21:00",Saltovino,1,34000,CASH
DOM-VAR-202506-0655,"2025-06-18 15:29:00","Lychee Tea",2,51000,CASH
DOM-VAR-202506-0655,"2025-06-18 15:29:00","Spaghetti Bolognese",2,65000,CASH
DOM-VAR-202506-0656,"2025-06-21 11:11:00","Spaghetti Bolognese",3,97000,DEBIT
DOM-VAR-202506-0657,"2025-06-03 14:55:00","Caramel Latte",1,32500,QRIS
DOM-VAR-202506-0657,"2025-06-03 14:55:00","Pisang Gorengnya DOM",3,78500,QRIS
DOM-VAR-202506-0658,"2025-06-25 13:46:00","French Fries & Sausage",3,76500,DEBIT
DOM-VAR-202506-0658,"2025-06-25 13:46:00","French Fries & Sausage",1,25500,DEBIT
DOM-VAR-202506-0659,"2025-06-27 14:04:00",Saltovino,1,34000,CASH
DOM-VAR-202506-0659,"2025-06-27 14:04:00","Kampoeng Fried Rice",1,32500,CASH
DOM-VAR-202506-0660,"2025-06-25 18:16:00","Spaghetti Carbonara",1,35500,CASH
DOM-VAR-202506-0660,"2025-06-25 18:16:00",Lotus,3,115500,CASH
DOM-VAR-202506-0661,"2025-06-16 13:34:00","French Fries & Sausage",1,25500,CASH
DOM-VAR-202506-0661,"2025-06-16 13:34:00","Ham Spaghetti Brulee",2,77000,CASH
DOM-VAR-202506-0662,"2025-06-22 20:21:00","Mr. P! Nuts",1,39500,DEBIT
DOM-VAR-202506-0662,"2025-06-22 20:21:00","Choco Loco",1,32500,DEBIT
DOM-VAR-202506-0663,"2025-06-04 20:10:00","Double Shaken Espresso",3,88000,DEBIT
DOM-VAR-202506-0663,"2025-06-04 20:10:00","Taro Latte With Egg Pudding",3,97000,DEBIT
DOM-VAR-202506-0664,"2025-06-19 10:04:00","Strawberry Tea",2,51000,CASH
DOM-VAR-202506-0664,"2025-06-19 10:04:00","Bloody Mary",3,95000,CASH
DOM-VAR-202506-0665,"2025-06-11 17:35:00","Pisang Gorengnya DOM",2,52500,CASH
DOM-VAR-202506-0665,"2025-06-11 17:35:00","Strawberry Tea",1,25500,CASH
DOM-VAR-202506-0666,"2025-06-13 21:18:00","Violet Kalamansi",3,85500,CASH
DOM-VAR-202506-0666,"2025-06-13 21:18:00",Saltovino,2,68000,CASH
DOM-VAR-202507-0667,"2025-07-13 09:15:00","Mr. P! Nuts",1,30000,DEBIT
DOM-VAR-202507-0668,"2025-07-15 17:43:00","Espresso On The Rock",1,19500,QRIS
DOM-VAR-202507-0669,"2025-07-18 21:50:00","Bloody Mary",3,72500,CASH
DOM-VAR-202507-0670,"2025-07-17 14:43:00","DOMS Wings",3,69000,CASH
DOM-VAR-202507-0670,"2025-07-17 14:43:00","Caramel Latte",3,74500,CASH
DOM-VAR-202507-0671,"2025-07-13 17:54:00","Bloody Mary",1,24500,QRIS
DOM-VAR-202507-0672,"2025-07-16 10:05:00","Salted Caramel Macchiato",2,56500,QRIS
DOM-VAR-202507-0673,"2025-07-02 19:01:00","Chick N' Matah Rice",2,54500,CASH
DOM-VAR-202507-0673,"2025-07-02 19:01:00",Americano,2,31000,CASH
DOM-VAR-202507-0674,"2025-07-13 16:41:00","Kampoeng Fried Rice",3,74500,CASH
DOM-VAR-202507-0674,"2025-07-13 16:41:00","Taro Latte With Egg Pudding",3,74500,CASH
DOM-VAR-202507-0675,"2025-07-07 16:33:00","Bloody Mary",1,24500,QRIS
DOM-VAR-202507-0675,"2025-07-07 16:33:00","Lemon Tea",3,58500,QRIS
DOM-VAR-202507-0676,"2025-07-14 21:13:00","Strawberry Tea",1,19500,CASH
DOM-VAR-202507-0676,"2025-07-14 21:13:00","Kopi Latte",2,39000,CASH
DOM-VAR-202507-0677,"2025-07-01 10:07:00","Spaghetti Carbonara",1,27500,CASH
DOM-VAR-202507-0677,"2025-07-01 10:07:00","DOMS Wings",3,69000,CASH
DOM-VAR-202507-0678,"2025-07-13 14:58:00","Mayo Karaage Rice",3,92000,CASH
DOM-VAR-202507-0679,"2025-07-25 09:38:00","Salted Egg Pop Chicken",3,104500,QRIS
DOM-VAR-202507-0679,"2025-07-25 09:38:00","French Fries & Sausage",3,58500,QRIS
DOM-VAR-202507-0680,"2025-07-28 18:51:00",Americano,2,31000,CASH
DOM-VAR-202507-0681,"2025-07-26 10:07:00","DOM's Original",2,39000,CASH
DOM-VAR-202507-0682,"2025-07-03 14:31:00","Churro Bites",2,39000,DEBIT
DOM-VAR-202507-0683,"2025-07-26 13:19:00","Bang Nana Yoghurt",2,61500,DEBIT
DOM-VAR-202507-0683,"2025-07-26 13:19:00","DOM's Original",2,39000,DEBIT
DOM-VAR-202507-0684,"2025-07-11 10:45:00","Sunset Sangria",1,24500,DEBIT
DOM-VAR-202507-0685,"2025-07-21 17:04:00",Muppet,2,59000,QRIS
DOM-VAR-202507-0685,"2025-07-21 17:04:00","Tropical Punch",2,48500,QRIS
DOM-VAR-202507-0686,"2025-07-07 13:05:00","Salted Egg Pop Chicken",3,104500,QRIS
DOM-VAR-202507-0686,"2025-07-07 13:05:00","Espresso On The Rock",1,19500,QRIS
DOM-VAR-202507-0687,"2025-07-17 09:29:00","Choco Loco",3,74500,QRIS
DOM-VAR-202507-0687,"2025-07-17 09:29:00","Mr. P! Nuts",3,90000,QRIS
DOM-VAR-202507-0688,"2025-07-01 14:11:00","Lemon Tea",1,19500,DEBIT
DOM-VAR-202507-0688,"2025-07-01 14:11:00","Sub's Choice",3,81500,DEBIT
DOM-VAR-202507-0689,"2025-07-04 18:32:00","Taro Latte With Egg Pudding",3,74500,DEBIT
DOM-VAR-202507-0690,"2025-07-05 10:23:00","Caramel Latte",1,25000,CASH
DOM-VAR-202507-0691,"2025-07-04 12:03:00","Mr. P! Nuts",2,60000,QRIS
DOM-VAR-202507-0692,"2025-07-02 20:36:00","Mayo Karaage Rice",1,31000,DEBIT
DOM-VAR-202507-0693,"2025-07-28 15:38:00","Churro Bites",1,19500,DEBIT
DOM-VAR-202507-0694,"2025-07-13 10:58:00","Bloody Mary",1,24500,DEBIT
DOM-VAR-202507-0694,"2025-07-13 10:58:00","Spaghetti Bolognese",1,25000,DEBIT
DOM-VAR-202507-0695,"2025-07-04 12:58:00","Kopi Latte",3,58500,QRIS
DOM-VAR-202507-0695,"2025-07-04 12:58:00","Kopi Latte",2,39000,QRIS
DOM-VAR-202507-0696,"2025-07-28 16:59:00","Ham Spaghetti Brulee",2,59000,DEBIT
DOM-VAR-202507-0697,"2025-07-26 17:07:00",Chocolate,3,64000,CASH
DOM-VAR-202507-0698,"2025-07-12 18:39:00","Taro Latte With Egg Pudding",1,25000,QRIS
DOM-VAR-202507-0699,"2025-07-13 09:42:00","Double Shaken Espresso",1,22500,DEBIT
DOM-VAR-202507-0699,"2025-07-13 09:42:00","Red Velvet",2,44000,DEBIT
DOM-VAR-202507-0700,"2025-07-06 17:16:00","Choco Loco",2,49500,DEBIT
DOM-VAR-202507-0701,"2025-07-19 18:49:00","Double Shaken Espresso",3,67500,CASH
DOM-VAR-202507-0701,"2025-07-19 18:49:00","Matcha Green Tea",2,59000,CASH
DOM-VAR-202507-0702,"2025-07-17 13:50:00","Hazelnut Latte",2,49500,CASH
DOM-VAR-202507-0702,"2025-07-17 13:50:00","Kampoeng Fried Rice",3,74500,CASH
DOM-VAR-202507-0703,"2025-07-13 15:30:00","Mr. P! Nuts",2,60000,QRIS
DOM-VAR-202507-0703,"2025-07-13 15:30:00","Choco Loco",3,74500,QRIS
DOM-VAR-202507-0704,"2025-07-07 12:25:00","Cheese Croquette Balls",1,19500,QRIS
DOM-VAR-202507-0704,"2025-07-07 12:25:00","Scottish Latte",2,49500,QRIS
DOM-VAR-202507-0705,"2025-07-20 15:51:00","Lemon Tea",1,19500,CASH
DOM-VAR-202507-0705,"2025-07-20 15:51:00","Sunset Sangria",3,72500,CASH
DOM-VAR-202507-0706,"2025-07-08 11:35:00","Cheese Croquette Balls",2,39000,QRIS
DOM-VAR-202507-0706,"2025-07-08 11:35:00","Oriental Fried Rice",1,25000,QRIS
DOM-VAR-202507-0707,"2025-07-07 09:44:00","Beef Aglio Olio",1,25000,CASH
DOM-VAR-202507-0708,"2025-07-18 20:00:00","Espresso On The Rock",3,58500,QRIS
DOM-VAR-202507-0709,"2025-07-05 16:26:00","Matcha Green Tea",2,59000,QRIS
DOM-VAR-202507-0709,"2025-07-05 16:26:00","Candy Cane",1,30000,QRIS
DOM-VAR-202507-0710,"2025-07-01 11:11:00","Roti Bakar",1,15500,DEBIT
DOM-VAR-202507-0710,"2025-07-01 11:11:00","Roti Bakar",3,46000,DEBIT
DOM-VAR-202507-0711,"2025-07-24 18:10:00","DOM's Original",3,58500,CASH
DOM-VAR-202507-0712,"2025-07-04 10:13:00",Lotus,2,59000,CASH
DOM-VAR-202507-0713,"2025-07-17 12:55:00","Scottish Latte",3,74500,DEBIT
DOM-VAR-202507-0714,"2025-07-11 17:10:00","Taro Latte With Egg Pudding",2,49500,QRIS
DOM-VAR-202507-0714,"2025-07-11 17:10:00","Choco Loco",3,74500,QRIS
DOM-VAR-202507-0715,"2025-07-28 09:00:00","Spaghetti Carbonara",1,27500,QRIS
DOM-VAR-202507-0716,"2025-07-11 18:48:00","Caramel Latte",2,49500,DEBIT
DOM-VAR-202507-0717,"2025-07-15 14:44:00",Chocolate,2,42500,CASH
DOM-VAR-202507-0718,"2025-07-09 21:03:00",Lotus,3,88500,QRIS
DOM-VAR-202507-0719,"2025-07-04 15:09:00","Roti Bakar",3,46000,QRIS
DOM-VAR-202507-0719,"2025-07-04 15:09:00","Salted Egg Pop Chicken",1,35000,QRIS
DOM-VAR-202507-0720,"2025-07-06 13:52:00","Candy Cane",1,30000,QRIS
DOM-VAR-202507-0720,"2025-07-06 13:52:00","DOMS Wings",2,46000,QRIS
DOM-VAR-202507-0721,"2025-07-06 10:17:00","Matcha Green Tea",2,59000,DEBIT
DOM-VAR-202507-0721,"2025-07-06 10:17:00","Hazelnut Latte",2,49500,DEBIT
DOM-VAR-202507-0722,"2025-07-17 10:01:00","Lemon Tea",3,58500,DEBIT
DOM-VAR-202507-0722,"2025-07-17 10:01:00","Taro Latte With Egg Pudding",2,49500,DEBIT
DOM-VAR-202507-0723,"2025-07-05 16:34:00","Lemon Tea",3,58500,DEBIT
DOM-VAR-202507-0724,"2025-07-22 15:30:00","Lychee Tea",2,39000,CASH
DOM-VAR-202507-0724,"2025-07-22 15:30:00","Kampoeng Fried Rice",2,49500,CASH
DOM-VAR-202507-0725,"2025-07-10 18:11:00","Red Velvet",1,22000,DEBIT
DOM-VAR-202507-0726,"2025-07-18 21:00:00","Berry Berry Good!",1,29500,CASH
DOM-VAR-202507-0727,"2025-07-18 16:48:00","Berry Berry Good!",1,29500,DEBIT
DOM-VAR-202507-0728,"2025-07-16 14:22:00",Chocolate,3,64000,QRIS
DOM-VAR-202507-0728,"2025-07-16 14:22:00","Berry Berry Good!",2,59000,QRIS
DOM-VAR-202507-0729,"2025-07-03 16:23:00","Bloody Mary",1,24500,CASH
DOM-VAR-202507-0730,"2025-07-03 16:31:00","Scottish Latte",3,74500,QRIS
DOM-VAR-202507-0731,"2025-07-13 20:45:00","Double Shaken Espresso",3,67500,DEBIT
DOM-VAR-202507-0731,"2025-07-13 20:45:00","Taro Latte With Egg Pudding",2,49500,DEBIT
DOM-VAR-202507-0732,"2025-07-22 20:05:00","Kampoeng Fried Rice",1,25000,QRIS
DOM-VAR-202507-0732,"2025-07-22 20:05:00","DOMS Wings",2,46000,QRIS
DOM-VAR-202507-0733,"2025-07-12 20:56:00","Hazelnut Latte",1,25000,DEBIT
DOM-VAR-202507-0733,"2025-07-12 20:56:00","Taro Latte With Egg Pudding",1,25000,DEBIT
DOM-VAR-202507-0734,"2025-07-08 11:37:00","Salted Caramel Macchiato",3,85000,DEBIT
DOM-VAR-202507-0735,"2025-07-17 12:25:00","Sunset Sangria",3,72500,CASH
DOM-VAR-202507-0736,"2025-07-28 13:49:00","Beef Aglio Olio",3,74500,QRIS
DOM-VAR-202507-0736,"2025-07-28 13:49:00","Hazelnut Latte",2,49500,QRIS
DOM-VAR-202507-0737,"2025-07-17 09:16:00","Red Velvet",3,65500,QRIS
DOM-VAR-202507-0738,"2025-07-14 16:54:00",Chocolate,3,64000,DEBIT
DOM-VAR-202507-0739,"2025-07-01 13:31:00","Salted Egg Pop Chicken",3,104500,CASH
DOM-VAR-202507-0739,"2025-07-01 13:31:00","Violet Kalamansi",3,65500,CASH
DOM-VAR-202507-0740,"2025-07-27 10:13:00","Pisang Gorengnya DOM",1,20000,QRIS
DOM-VAR-202507-0741,"2025-07-20 14:15:00","Mr. P! Nuts",1,30000,DEBIT
DOM-VAR-202507-0742,"2025-07-06 20:10:00","Spaghetti Bolognese",3,74500,CASH
DOM-VAR-202507-0742,"2025-07-06 20:10:00","Mr. P! Nuts",3,90000,CASH
DOM-VAR-202507-0743,"2025-07-28 17:15:00","Taro Latte With Egg Pudding",3,74500,DEBIT
DOM-VAR-202507-0744,"2025-07-08 19:45:00","Lemon Tea",1,19500,CASH
DOM-VAR-202507-0745,"2025-07-22 15:52:00","Chick N' Matah Rice",2,54500,CASH
DOM-VAR-202507-0746,"2025-07-04 09:42:00","French Fries & Sausage",2,39000,DEBIT
DOM-VAR-202507-0747,"2025-07-28 12:01:00","Mr. P! Nuts",1,30000,DEBIT
DOM-VAR-202507-0747,"2025-07-28 12:01:00","Lemon Tea",2,39000,DEBIT
DOM-VAR-202507-0748,"2025-07-09 10:37:00","Double Shaken Espresso",1,22500,QRIS
DOM-VAR-202507-0749,"2025-07-20 10:25:00",Saltovino,1,26000,DEBIT
DOM-VAR-202507-0749,"2025-07-20 10:25:00","Salted Caramel Macchiato",3,85000,DEBIT
DOM-VAR-202507-0750,"2025-07-24 15:24:00","Beef Aglio Olio",2,49500,QRIS
DOM-VAR-202507-0751,"2025-07-21 16:02:00","Salted Egg Pop Chicken",2,69500,DEBIT
DOM-VAR-202507-0752,"2025-07-01 16:24:00","Espresso On The Rock",1,19500,QRIS
DOM-VAR-202507-0752,"2025-07-01 16:24:00","Candy Cane",2,60000,QRIS
DOM-VAR-202507-0753,"2025-07-07 21:48:00","Candy Cane",2,60000,CASH
DOM-VAR-202507-0754,"2025-07-10 19:11:00","Double Shaken Espresso",2,45000,DEBIT
DOM-VAR-202507-0754,"2025-07-10 19:11:00","Double Shaken Espresso",3,67500,DEBIT
DOM-VAR-202507-0755,"2025-07-24 15:46:00","Choco Loco",3,74500,QRIS
DOM-VAR-202507-0755,"2025-07-24 15:46:00",Americano,2,31000,QRIS
DOM-VAR-202507-0756,"2025-07-04 18:38:00","Mayo Karaage Rice",3,92000,DEBIT
DOM-VAR-202507-0756,"2025-07-04 18:38:00","Tropical Punch",1,24500,DEBIT
DOM-VAR-202507-0757,"2025-07-04 19:23:00",Saltovino,3,78000,CASH
DOM-VAR-202507-0758,"2025-07-16 20:22:00","Beef Aglio Olio",3,74500,DEBIT
DOM-VAR-202507-0758,"2025-07-16 20:22:00","Bang Nana Yoghurt",2,61500,DEBIT
DOM-VAR-202507-0759,"2025-07-15 09:44:00","Roti Bakar",3,46000,CASH
DOM-VAR-202507-0760,"2025-07-04 18:04:00","Taro Latte With Egg Pudding",3,74500,QRIS
DOM-VAR-202507-0761,"2025-07-22 11:00:00","Lychee Tea",3,58500,QRIS
DOM-VAR-202507-0762,"2025-07-18 17:21:00",Lotus,3,88500,DEBIT
DOM-VAR-202507-0763,"2025-07-01 12:48:00","Red Velvet",2,44000,DEBIT
DOM-VAR-202507-0764,"2025-07-19 15:58:00","Cheese Croquette Balls",1,19500,CASH
DOM-VAR-202507-0765,"2025-07-28 09:26:00",Chocolate,2,42500,CASH
DOM-VAR-202507-0765,"2025-07-28 09:26:00","Salted Caramel Macchiato",3,85000,CASH
DOM-VAR-202507-0766,"2025-07-07 10:04:00","Spaghetti Carbonara",3,81500,QRIS
DOM-VAR-202507-0767,"2025-07-03 09:59:00","Spaghetti Carbonara",2,54500,CASH
DOM-VAR-202507-0768,"2025-07-14 12:49:00",Americano,3,46000,QRIS
DOM-VAR-202507-0768,"2025-07-14 12:49:00","Kampoeng Fried Rice",3,74500,QRIS
DOM-VAR-202507-0769,"2025-07-09 11:16:00","Oriental Fried Rice",2,49500,DEBIT
DOM-VAR-202507-0770,"2025-07-19 09:23:00","Choco Loco",1,25000,QRIS
DOM-VAR-202507-0770,"2025-07-19 09:23:00","Matcha Green Tea",2,59000,QRIS
DOM-VAR-202507-0771,"2025-07-10 20:30:00","Beef Aglio Olio",3,74500,CASH
DOM-VAR-202507-0771,"2025-07-10 20:30:00","Spaghetti Bolognese",1,25000,CASH
DOM-VAR-202507-0772,"2025-07-10 14:36:00","DOM's Original",3,58500,CASH
DOM-VAR-202507-0772,"2025-07-10 14:36:00","Hazelnut Latte",3,74500,CASH
DOM-VAR-202507-0773,"2025-07-21 12:16:00","Hazelnut Latte",1,25000,DEBIT
DOM-VAR-202507-0774,"2025-07-21 17:28:00","Red Velvet",3,65500,CASH
DOM-VAR-202507-0774,"2025-07-21 17:28:00","Violet Kalamansi",2,44000,CASH
DOM-VAR-202507-0775,"2025-07-05 21:15:00","Choco Loco",3,74500,DEBIT
DOM-VAR-202507-0775,"2025-07-05 21:15:00","Kopi Latte",1,19500,DEBIT
DOM-VAR-202507-0776,"2025-07-23 21:32:00","Salted Caramel Macchiato",1,28500,CASH
DOM-VAR-202507-0776,"2025-07-23 21:32:00","Hazelnut Latte",3,74500,CASH
DOM-VAR-202507-0777,"2025-07-20 21:04:00",Chocolate,1,21500,DEBIT
DOM-VAR-202508-0778,"2025-08-05 15:44:00","Hazelnut Latte",3,252000,CASH
DOM-VAR-202508-0778,"2025-08-05 15:44:00","Ham Spaghetti Brulee",3,300000,CASH
DOM-VAR-202508-0779,"2025-08-06 15:36:00","Spaghetti Carbonara",2,184000,DEBIT
DOM-VAR-202508-0780,"2025-08-03 17:33:00","Double Shaken Espresso",1,76000,QRIS
DOM-VAR-202508-0781,"2025-08-14 14:29:00","Churro Bites",1,66000,QRIS
DOM-VAR-202508-0782,"2025-08-15 20:38:00","DOMS Wings",1,78000,CASH
DOM-VAR-202508-0783,"2025-08-25 16:44:00","Al Fresco Nachos",1,78000,CASH
DOM-VAR-202508-0783,"2025-08-25 16:44:00","Bang Nana Yoghurt",3,312000,CASH
DOM-VAR-202508-0784,"2025-08-01 21:09:00","Caramel Latte",3,252000,DEBIT
DOM-VAR-202508-0784,"2025-08-01 21:09:00","Lemon Tea",1,66000,DEBIT
DOM-VAR-202508-0785,"2025-08-24 19:49:00","Beef Aglio Olio",2,168000,QRIS
DOM-VAR-202508-0786,"2025-08-06 17:36:00","Cheese Croquette Balls",2,132000,DEBIT
DOM-VAR-202508-0787,"2025-08-02 18:39:00","Spaghetti Bolognese",3,252000,DEBIT
DOM-VAR-202508-0788,"2025-08-03 09:13:00","Spaghetti Carbonara",2,184000,QRIS
DOM-VAR-202508-0789,"2025-08-03 21:52:00","Candy Cane",3,306000,QRIS
DOM-VAR-202508-0789,"2025-08-03 21:52:00","DOMS Wings",2,156000,QRIS
DOM-VAR-202508-0790,"2025-08-04 16:11:00","DOMS Wings",1,78000,QRIS
DOM-VAR-202508-0790,"2025-08-04 16:11:00","Salted Caramel Macchiato",1,96000,QRIS
DOM-VAR-202508-0791,"2025-08-27 14:20:00","Bang Nana Yoghurt",2,208000,CASH
DOM-VAR-202508-0792,"2025-08-06 17:07:00",Lotus,1,100000,DEBIT
DOM-VAR-202508-0792,"2025-08-06 17:07:00",Lotus,2,200000,DEBIT
DOM-VAR-202508-0793,"2025-08-18 14:41:00","DOMS Wings",2,156000,QRIS
DOM-VAR-202508-0793,"2025-08-18 14:41:00","Hazelnut Latte",3,252000,QRIS
DOM-VAR-202508-0794,"2025-08-19 13:23:00",Lotus,2,200000,QRIS
DOM-VAR-202508-0795,"2025-08-20 17:56:00","Mayo Karaage Rice",2,208000,DEBIT
DOM-VAR-202508-0796,"2025-08-23 18:28:00","Cheese Croquette Balls",3,198000,QRIS
DOM-VAR-202508-0796,"2025-08-23 18:28:00","Kopi Latte",2,132000,QRIS
DOM-VAR-202508-0797,"2025-08-23 21:14:00",Muppet,1,100000,DEBIT
DOM-VAR-202508-0797,"2025-08-23 21:14:00","Spaghetti Carbonara",2,184000,DEBIT
DOM-VAR-202508-0798,"2025-08-13 18:18:00","Lemon Tea",1,66000,QRIS
DOM-VAR-202508-0798,"2025-08-13 18:18:00","Chick N' Matah Rice",2,184000,QRIS
DOM-VAR-202508-0799,"2025-08-19 11:24:00","Red Velvet",1,74000,DEBIT
DOM-VAR-202508-0800,"2025-08-03 11:51:00","Roti Bakar",3,156000,DEBIT
DOM-VAR-202508-0801,"2025-08-08 18:33:00","Cheese Croquette Balls",2,132000,QRIS
DOM-VAR-202508-0802,"2025-08-01 16:45:00",Muppet,2,200000,DEBIT
DOM-VAR-202508-0802,"2025-08-01 16:45:00","Choco Loco",1,84000,DEBIT
DOM-VAR-202508-0803,"2025-08-21 19:19:00","Scottish Latte",2,168000,QRIS
DOM-VAR-202508-0804,"2025-08-18 19:11:00","Beef Aglio Olio",3,252000,CASH
DOM-VAR-202508-0805,"2025-08-15 16:12:00","Espresso On The Rock",3,198000,CASH
DOM-VAR-202508-0806,"2025-08-16 21:15:00","Double Shaken Espresso",1,76000,CASH
DOM-VAR-202508-0806,"2025-08-16 21:15:00","Oriental Fried Rice",2,168000,CASH
DOM-VAR-202508-0807,"2025-08-20 13:57:00","Lemon Tea",3,198000,QRIS
DOM-VAR-202508-0808,"2025-08-18 10:43:00","Churro Bites",3,198000,CASH
DOM-VAR-202508-0808,"2025-08-18 10:43:00","Double Shaken Espresso",1,76000,CASH
DOM-VAR-202508-0809,"2025-08-04 17:36:00","Spaghetti Carbonara",3,276000,CASH
DOM-VAR-202508-0810,"2025-08-11 09:19:00","Choco Loco",2,168000,QRIS
DOM-VAR-202508-0811,"2025-08-06 20:59:00",Lotus,1,100000,CASH
DOM-VAR-202508-0811,"2025-08-06 20:59:00","Ham Spaghetti Brulee",1,100000,CASH
DOM-VAR-202508-0812,"2025-08-08 10:56:00","Oriental Fried Rice",1,84000,CASH
DOM-VAR-202508-0813,"2025-08-10 09:02:00","Sub's Choice",3,276000,CASH
DOM-VAR-202508-0814,"2025-08-05 14:12:00",Lotus,3,300000,CASH
DOM-VAR-202508-0814,"2025-08-05 14:12:00","Sub's Choice",3,276000,CASH
DOM-VAR-202508-0815,"2025-08-07 21:26:00","Bang Nana Yoghurt",3,312000,DEBIT
DOM-VAR-202508-0816,"2025-08-17 10:56:00","Berry Berry Good!",2,200000,CASH
DOM-VAR-202508-0817,"2025-08-03 21:03:00","DOM's Original",2,132000,DEBIT
DOM-VAR-202508-0818,"2025-08-27 20:02:00","Pisang Gorengnya DOM",3,204000,QRIS
DOM-VAR-202508-0819,"2025-08-14 11:31:00","Lemon Tea",2,132000,DEBIT
DOM-VAR-202508-0819,"2025-08-14 11:31:00","Al Fresco Nachos",1,78000,DEBIT
DOM-VAR-202508-0820,"2025-08-20 10:25:00","Sub's Choice",2,184000,DEBIT
DOM-VAR-202508-0821,"2025-08-11 15:32:00","Sunset Sangria",1,82000,DEBIT
DOM-VAR-202508-0822,"2025-08-15 17:33:00","Kopi Latte",2,132000,QRIS
DOM-VAR-202508-0822,"2025-08-15 17:33:00","Cheese Croquette Balls",2,132000,QRIS
DOM-VAR-202508-0823,"2025-08-03 12:44:00","Hazelnut Latte",3,252000,CASH
DOM-VAR-202508-0824,"2025-08-17 13:32:00","Kopi Latte",2,132000,CASH
